blueWardsPlaced,blueWardsDestroyed,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled,Wins,WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,Dragons,Heralds,TowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled
18,3,14,5,12,1,0,0,230,48,17,1,5,14,6,0,0,0,178,28,win,1,1,1,0,1,1,1,1,1,1
22,4,5,7,3,0,1,0,198,59,13,5,7,5,11,1,0,0,212,52,lose,1,0,0,1,0,0,1,1,0,1
124,3,5,4,6,0,1,0,225,51,17,4,4,5,2,0,0,0,227,47,lose,1,0,1,0,1,1,1,1,0,1
18,1,3,7,2,0,0,0,231,50,17,8,7,3,6,0,1,0,260,51,win,1,0,0,1,0,1,0,1,0,0
22,5,1,2,3,0,0,0,228,55,16,1,2,1,1,1,0,0,223,48,win,1,1,0,1,1,0,1,1,1,1
13,3,11,4,8,1,1,1,233,44,15,0,4,11,4,0,0,0,231,44,win,0,1,1,0,1,1,1,1,1,1
34,3,2,7,2,0,0,0,220,37,13,2,7,2,7,0,0,0,230,58,lose,1,1,0,1,0,1,1,1,0,0
24,1,8,4,8,0,0,0,242,48,17,1,4,8,7,0,0,0,195,46,win,1,1,1,0,1,1,1,1,1,1
50,12,6,3,9,1,0,0,213,48,37,3,3,6,3,0,0,0,254,60,lose,1,1,1,0,1,1,1,1,0,0
16,3,10,5,13,1,0,0,213,52,36,1,5,10,3,0,0,0,225,47,lose,0,1,1,0,1,1,1,1,0,1
13,2,2,5,2,0,1,0,252,51,13,4,5,2,8,0,0,0,231,44,lose,1,0,0,1,0,1,1,1,1,1
33,1,2,5,2,0,0,0,230,56,17,1,5,2,8,1,0,0,248,43,lose,1,1,0,1,0,0,1,1,0,1
13,3,12,4,11,0,0,0,255,50,17,1,4,12,5,1,0,0,215,50,win,0,1,1,0,1,0,1,1,1,1
17,3,8,6,7,1,0,0,240,43,13,5,6,8,9,0,0,0,206,52,win,1,0,1,0,0,1,1,1,1,0
78,4,9,3,10,0,0,0,230,52,18,0,3,9,1,0,1,0,183,49,win,1,1,1,0,1,1,0,1,1,1
16,2,5,6,5,1,0,0,221,58,16,4,6,5,6,0,0,0,247,64,lose,1,0,0,1,0,1,1,1,0,0
22,2,9,6,13,0,0,0,212,40,11,2,6,9,7,0,0,0,180,56,lose,1,1,1,0,1,1,1,1,1,0
15,5,5,5,3,0,1,0,241,48,15,2,5,5,6,1,0,0,207,36,lose,1,1,1,1,0,0,1,1,1,1
19,2,9,3,8,0,0,0,202,41,17,2,3,9,5,0,0,0,204,58,lose,1,1,1,0,1,1,1,1,0,0
40,4,1,7,1,0,0,0,200,48,17,5,7,1,7,1,0,0,253,52,lose,1,0,0,1,0,0,1,1,0,0
13,1,1,3,1,0,0,0,227,47,17,1,3,1,5,1,0,0,250,76,lose,0,1,0,1,0,0,1,1,0,0
15,2,8,7,10,1,0,0,204,49,14,5,7,8,5,0,0,0,209,55,win,1,0,1,0,1,1,1,1,0,0
31,2,6,4,7,0,0,0,235,59,20,1,4,6,5,0,0,0,215,40,win,1,1,1,0,1,1,1,1,1,1
44,2,5,7,2,1,0,0,217,64,17,4,7,5,9,0,0,0,241,52,lose,1,0,0,1,0,1,1,1,0,1
27,2,10,12,13,1,0,0,184,36,14,5,12,10,7,0,0,0,208,68,lose,1,0,0,1,1,1,1,1,0,0
16,0,5,9,5,0,0,0,173,47,12,3,9,5,12,1,0,0,241,43,lose,1,0,0,1,0,0,1,1,0,1
54,4,6,1,8,1,1,0,224,51,37,3,1,6,1,0,0,0,207,56,win,1,1,1,0,1,1,1,1,1,0
13,3,9,5,4,1,1,0,223,70,16,2,5,9,3,0,0,0,226,55,win,0,1,1,0,1,1,1,1,0,1
17,3,1,6,2,0,0,0,218,44,24,4,6,1,10,1,0,0,263,48,lose,0,0,0,1,0,0,1,1,0,0
14,2,5,6,6,1,0,0,233,76,16,2,6,5,5,0,0,0,230,60,win,0,1,0,1,1,1,1,1,1,1
12,2,7,6,5,1,0,0,246,44,16,0,6,7,8,0,0,0,196,40,win,0,1,1,0,0,1,1,1,1,1
14,1,7,7,6,0,0,0,209,44,33,1,7,7,7,0,0,0,182,67,lose,0,1,1,1,0,1,1,1,1,0
24,3,14,4,14,0,0,0,249,67,13,5,4,14,5,1,0,0,186,44,win,1,0,1,0,1,0,1,1,1,1
14,1,6,4,3,1,0,0,228,47,12,2,4,6,2,0,0,0,220,48,win,1,0,1,0,1,1,1,1,1,0
36,2,4,11,2,1,0,0,197,56,16,1,11,4,7,0,0,0,182,59,lose,1,1,0,1,0,1,1,1,1,0
40,7,8,9,9,0,1,0,214,45,25,4,9,8,10,0,0,0,208,33,win,1,1,0,1,0,1,1,1,1,1
19,2,5,7,7,0,0,0,209,51,19,5,7,5,8,1,0,0,215,71,lose,1,0,0,1,0,0,1,1,0,0
17,3,5,7,3,1,0,0,234,56,39,2,7,5,13,0,1,0,227,52,win,0,1,0,1,0,1,0,1,1,1
27,5,10,6,8,0,1,0,222,52,18,1,6,10,5,1,0,0,213,60,win,1,1,1,0,1,0,1,1,1,0
17,4,6,2,9,0,0,0,230,43,17,4,2,6,2,1,0,0,217,51,win,1,1,1,0,1,0,1,1,1,0
18,5,14,4,21,1,0,0,220,56,66,2,4,14,4,0,0,0,205,60,win,0,1,1,0,1,1,1,1,1,0
13,0,9,4,6,0,0,0,220,54,15,3,4,9,3,0,0,0,181,52,win,0,0,1,0,1,1,1,1,1,1
15,2,3,8,4,0,0,0,194,42,16,2,8,3,9,1,0,0,207,51,win,0,1,0,1,0,0,1,1,0,0
22,2,6,0,8,1,0,0,265,59,15,7,0,6,0,0,0,0,242,48,win,1,0,1,0,1,1,1,1,1,1
19,2,4,7,3,0,0,0,210,55,15,4,7,4,9,1,1,0,214,49,lose,1,0,0,1,0,0,0,1,0,1
12,0,3,5,3,0,1,0,270,52,14,1,5,3,7,1,0,0,235,56,lose,0,0,0,1,0,0,1,1,1,0
16,1,7,3,7,1,0,0,238,43,11,0,3,7,2,0,0,0,216,59,win,1,1,1,0,1,1,1,1,1,0
57,3,11,9,13,0,0,0,225,56,15,2,9,11,9,1,0,0,205,44,win,1,1,1,0,1,0,1,1,1,1
10,0,2,11,3,0,0,0,196,68,12,1,11,2,12,1,0,0,259,48,lose,0,0,0,1,0,0,1,1,0,1
18,4,11,6,13,1,1,0,236,57,36,5,6,11,12,0,0,0,208,32,win,0,0,1,0,1,1,1,1,1,1
18,5,11,7,14,0,0,0,217,37,20,2,7,11,8,1,0,0,174,37,win,0,1,1,0,1,0,1,1,1,1
22,3,4,12,0,1,0,0,190,51,16,2,12,4,14,0,0,0,224,40,lose,1,1,0,1,0,1,1,1,0,1
18,1,4,1,4,0,1,1,227,46,15,2,1,4,0,1,0,0,248,53,lose,1,0,1,0,1,0,1,1,0,0
15,2,3,9,3,0,0,0,217,41,39,2,9,3,10,1,1,0,224,55,lose,0,1,0,1,0,0,0,1,0,0
16,3,4,9,5,0,1,0,173,49,30,3,9,4,13,1,0,0,213,55,lose,0,1,0,1,0,0,1,1,0,0
11,3,5,6,6,1,0,0,223,63,9,2,6,5,5,0,0,0,218,46,win,1,1,0,1,1,1,1,1,1,1
18,3,3,5,5,0,0,0,241,38,17,2,5,3,6,1,0,0,226,62,lose,1,1,0,1,0,0,1,1,1,0
18,3,6,10,8,0,0,0,201,48,14,4,10,6,12,1,0,0,198,44,win,1,0,0,1,0,0,1,1,1,1
39,1,9,8,5,0,0,0,194,32,18,6,8,9,10,0,0,0,215,44,lose,1,0,1,0,0,1,1,1,0,0
39,3,6,2,3,1,0,0,238,44,17,18,2,6,3,0,0,0,233,60,win,1,0,1,0,1,1,1,1,1,0
17,4,5,3,5,0,0,0,229,63,18,2,3,5,4,0,0,0,197,32,win,0,1,1,0,1,1,1,1,1,1
18,4,3,8,2,0,0,0,222,40,18,4,8,3,6,0,0,0,238,54,lose,1,1,0,1,0,1,1,1,0,0
21,2,3,5,3,1,1,0,268,55,16,6,5,3,7,0,0,0,246,46,win,1,0,0,1,0,1,1,1,1,1
14,4,5,10,4,0,0,0,196,36,22,2,10,5,12,0,1,0,225,49,lose,0,1,0,1,0,1,0,1,0,0
40,4,6,9,5,0,0,0,222,28,13,5,9,6,12,1,0,0,204,59,lose,1,0,0,1,0,0,1,1,1,0
37,6,10,4,10,0,0,0,218,48,15,2,4,10,3,0,0,0,193,47,win,1,1,1,0,1,1,1,1,1,1
13,2,5,2,5,1,0,0,224,52,16,3,2,5,3,0,1,0,250,48,lose,0,0,1,0,1,1,0,1,0,1
16,1,11,5,12,1,0,0,223,40,16,4,5,11,4,0,0,0,230,47,win,1,0,1,0,1,1,1,1,0,0
15,4,4,8,3,0,0,0,209,42,16,0,8,4,7,0,0,0,224,52,lose,0,1,0,1,0,1,1,1,0,0
18,2,6,3,7,1,0,0,245,45,48,1,3,6,2,0,0,0,211,68,win,0,1,1,0,1,1,1,1,1,0
37,0,10,5,15,1,0,0,235,60,15,1,5,10,8,0,1,0,221,40,win,1,0,1,0,1,1,0,1,1,1
16,2,1,10,2,0,1,0,219,52,14,6,10,1,15,1,0,0,248,31,lose,1,0,0,1,0,0,1,1,0,1
35,4,10,5,14,1,1,0,200,55,15,3,5,10,5,0,0,0,212,52,win,1,1,1,0,1,1,1,1,0,1
16,3,1,4,2,0,1,0,224,50,16,4,4,1,4,1,0,0,241,53,lose,1,0,0,1,0,0,1,1,0,0
15,2,8,6,8,1,0,0,212,50,14,0,6,8,6,0,1,0,209,53,lose,1,1,1,0,1,1,0,1,1,0
14,6,1,6,1,0,0,0,169,56,19,1,6,1,5,0,0,1,270,48,lose,0,1,0,1,0,1,1,0,0,1
16,1,5,11,4,0,0,0,214,35,141,1,11,5,5,1,0,0,208,52,lose,0,1,0,1,0,0,1,1,1,0
15,2,3,4,6,0,0,0,213,49,19,1,4,3,4,1,0,0,238,56,lose,0,1,0,1,1,0,1,1,0,0
13,3,5,3,4,1,1,0,217,52,39,2,3,5,4,0,0,0,215,52,win,0,1,1,0,1,1,1,1,1,1
18,10,2,5,3,1,0,0,250,43,45,8,5,2,9,0,0,0,243,24,lose,0,1,0,1,0,1,1,1,1,1
16,3,3,3,4,0,0,0,227,54,12,3,3,3,3,0,0,0,251,46,lose,1,1,1,1,1,1,1,1,0,1
19,2,7,8,5,1,0,0,240,52,16,3,8,7,13,0,0,0,177,48,lose,1,0,0,1,0,1,1,1,1,1
17,4,6,9,6,0,0,0,209,49,24,2,9,6,14,0,0,0,200,32,lose,0,1,0,1,0,1,1,1,1,1
20,4,4,6,4,0,1,0,234,65,18,2,6,4,7,0,0,0,217,32,lose,1,1,0,1,0,1,1,1,1,1
16,4,2,3,3,0,0,0,226,60,16,0,3,2,3,0,0,0,268,56,lose,1,1,0,1,1,1,1,1,0,1
34,2,10,9,9,1,0,0,219,53,47,3,9,10,11,0,0,0,194,48,lose,0,0,1,0,0,1,1,1,1,1
16,3,6,7,10,0,0,0,215,34,18,3,7,6,5,1,0,0,207,47,lose,0,1,0,1,1,0,1,1,1,0
15,1,3,4,2,1,0,0,223,56,13,2,4,3,3,0,0,0,207,46,win,1,0,0,1,0,1,1,1,1,1
10,1,5,7,8,0,0,0,191,52,16,2,7,5,9,1,0,0,196,40,lose,0,0,0,1,0,0,1,1,0,1
19,3,8,2,12,0,0,0,209,44,11,2,2,8,4,1,0,0,216,64,win,1,1,1,0,1,0,1,1,0,0
18,4,9,7,10,1,0,0,207,36,15,3,7,9,3,0,0,0,221,48,win,1,1,1,0,1,1,1,1,0,0
29,2,5,2,5,0,0,0,245,49,15,4,2,5,2,1,1,0,277,58,lose,1,0,1,0,1,0,0,1,0,0
14,3,2,8,2,1,0,0,211,60,14,5,8,2,7,0,0,0,271,47,lose,1,0,0,1,0,1,1,1,0,1
15,2,2,4,1,1,1,0,239,64,17,3,4,2,5,0,0,0,216,44,win,0,0,0,1,0,1,1,1,1,1
12,2,8,5,7,0,1,0,203,59,15,0,5,8,5,1,0,0,165,50,lose,0,1,1,0,1,0,1,1,1,1
15,5,4,3,5,1,0,0,244,47,13,2,3,4,2,0,0,0,191,48,lose,1,1,1,0,1,1,1,1,1,0
18,1,10,7,9,0,0,0,228,52,16,3,7,10,6,0,0,0,187,43,win,1,0,1,0,1,1,1,1,1,1
15,2,6,3,4,1,0,0,241,44,16,3,3,6,5,0,0,0,188,54,win,0,0,1,0,0,1,1,1,1,0
14,2,5,4,6,0,0,0,236,46,12,0,4,5,2,1,0,0,172,67,win,1,1,1,0,1,0,1,1,1,0
14,3,8,8,9,0,0,0,214,40,14,0,8,8,9,1,0,0,214,71,lose,1,1,1,1,1,0,1,1,1,0
15,2,1,8,2,1,0,0,214,55,14,3,8,1,7,0,0,1,289,46,lose,1,0,0,1,0,1,1,0,0,1
14,2,13,7,11,0,0,0,238,40,13,2,7,13,11,0,0,0,215,36,win,1,1,1,0,1,1,1,1,1,1
16,4,11,13,13,1,0,0,182,56,15,4,13,11,17,0,1,1,201,40,lose,1,1,0,1,0,1,0,0,0,1
15,2,4,5,3,1,0,0,242,59,41,2,5,4,10,0,0,0,222,61,win,0,1,0,1,0,1,1,1,1,0
15,2,4,9,5,0,0,0,224,56,18,2,9,4,6,0,0,0,243,28,win,0,1,0,1,0,1,1,1,0,1
17,2,8,11,6,0,1,0,180,37,14,5,11,8,15,0,0,0,219,40,win,1,0,0,1,0,1,1,1,0,0
23,2,5,9,4,0,0,0,229,39,14,3,9,5,12,1,0,0,215,56,lose,1,0,0,1,0,0,1,1,1,0
15,5,4,7,2,1,0,0,234,60,19,2,7,4,6,0,0,0,213,51,win,0,1,0,1,0,1,1,1,1,1
56,2,7,8,7,1,1,0,190,44,17,3,8,7,15,0,0,0,196,48,win,1,0,0,1,0,1,1,1,0,0
16,3,12,3,11,1,0,0,201,48,12,0,3,12,3,0,0,0,201,47,win,1,1,1,0,1,1,1,1,1,1
13,4,4,7,3,0,0,0,201,68,18,3,7,4,5,1,0,0,236,48,win,0,1,0,1,0,0,1,1,0,1
17,6,8,4,10,1,0,0,246,31,16,4,4,8,3,0,0,0,229,60,win,1,1,1,0,1,1,1,1,1,0
14,6,12,8,15,1,1,0,221,52,22,2,8,12,11,0,0,0,166,45,win,0,1,1,0,1,1,1,1,1,1
21,5,13,3,9,1,0,0,246,36,36,3,3,13,5,0,1,0,142,56,win,0,1,1,0,1,1,0,1,1,0
22,3,5,9,2,0,0,1,193,36,15,6,9,5,9,0,1,1,232,46,lose,1,0,0,1,0,1,0,1,0,0
15,4,4,4,1,1,1,0,274,50,18,2,4,4,2,0,0,0,220,50,win,0,1,1,1,0,1,1,1,1,1
22,6,5,10,6,0,1,0,269,51,18,5,10,5,9,1,0,0,173,44,lose,1,1,0,1,0,0,1,1,1,1
38,2,5,10,6,0,0,0,176,48,12,15,10,5,8,1,0,0,238,36,lose,1,0,0,1,0,0,1,1,0,1
15,4,5,8,1,0,0,0,212,47,16,2,8,5,9,1,0,0,191,46,lose,0,1,0,1,0,0,1,1,1,1
46,0,8,3,14,1,0,0,211,55,11,2,3,8,4,0,0,0,250,52,win,1,0,1,0,1,1,1,1,0,1
17,3,8,7,9,0,0,0,222,55,17,0,7,8,7,0,0,0,215,55,lose,1,1,1,0,1,1,1,1,1,1
12,5,5,6,8,1,0,0,234,44,16,1,6,5,8,0,0,0,226,48,lose,0,1,0,1,1,1,1,1,1,0
10,2,2,6,1,0,0,0,234,48,15,1,6,2,4,1,0,0,229,56,win,0,1,0,1,0,0,1,1,1,0
12,2,14,6,10,0,1,1,194,50,17,2,6,14,6,1,0,0,189,40,win,0,1,1,0,1,0,1,1,1,1
17,2,11,6,10,1,0,0,199,56,29,4,6,11,2,0,0,0,224,52,lose,0,0,1,0,1,1,1,1,0,1
18,3,6,5,4,1,1,0,253,52,17,3,5,6,10,0,0,0,197,75,win,1,1,1,0,0,1,1,1,1,0
19,3,2,11,2,0,0,0,226,54,16,2,11,2,18,1,0,0,203,53,lose,1,1,0,1,0,0,1,1,1,1
17,0,4,7,4,1,1,0,190,64,14,2,7,4,7,0,0,0,242,44,win,1,0,0,1,0,1,1,1,0,1
14,2,3,6,4,0,0,0,252,46,51,3,6,3,7,1,0,0,202,55,lose,0,0,0,1,0,0,1,1,1,0
13,3,2,5,2,0,1,0,205,52,14,0,5,2,3,1,0,0,210,52,lose,0,1,0,1,0,0,1,1,0,1
30,13,4,2,7,0,0,0,182,61,64,4,2,4,1,1,0,0,216,54,lose,0,1,1,0,1,0,1,1,0,1
18,6,6,4,5,1,0,0,218,71,14,3,4,6,0,0,1,0,210,35,win,1,1,1,0,1,1,0,1,1,1
53,4,7,11,10,0,0,0,189,44,40,1,11,7,9,0,1,0,200,58,win,1,1,0,1,1,1,0,1,0,0
17,2,7,10,9,0,0,0,198,45,16,4,10,7,10,1,1,0,201,47,win,1,0,0,1,0,0,0,1,0,0
14,2,3,7,3,0,0,0,162,48,15,2,7,3,3,0,0,0,228,47,lose,0,1,0,1,1,1,1,1,0,1
85,3,4,8,5,0,0,0,226,47,16,2,8,4,4,1,0,0,251,60,lose,1,1,0,1,1,0,1,1,0,0
14,2,5,6,4,0,1,0,222,51,16,3,6,5,8,0,0,0,189,48,lose,0,0,0,1,0,1,1,1,1,1
18,4,7,4,5,1,1,0,211,60,12,1,4,7,3,0,0,0,200,43,win,1,1,1,0,1,1,1,1,1,1
22,2,6,3,10,0,0,0,232,54,15,2,3,6,1,1,0,0,206,56,win,1,1,1,0,1,0,1,1,1,0
16,3,4,9,4,0,0,0,195,48,12,2,9,4,10,1,1,0,235,68,lose,1,1,0,1,0,0,0,1,0,0
16,3,5,5,7,0,0,0,238,63,38,5,5,5,8,1,0,0,214,56,lose,0,0,1,1,0,0,1,1,1,1
38,0,8,2,8,0,0,0,238,45,15,0,2,8,6,0,0,0,201,51,win,1,1,1,0,1,1,1,1,1,0
17,5,2,8,3,0,0,0,194,48,19,3,8,2,7,1,0,0,228,56,lose,0,1,0,1,0,0,1,1,0,0
16,4,6,2,9,0,0,0,243,64,21,3,2,6,1,0,1,0,248,44,win,0,1,1,0,1,1,0,1,0,1
18,2,5,8,7,0,0,0,217,51,14,7,8,5,9,0,0,0,187,43,lose,1,0,0,1,0,1,1,1,1,1
13,2,1,4,1,0,0,0,229,32,39,3,4,1,5,1,1,0,231,56,lose,0,0,0,1,0,0,0,1,0,0
17,4,14,3,16,0,0,0,218,56,16,1,3,14,5,0,0,0,223,40,win,1,1,1,0,1,1,1,1,0,1
18,1,5,8,5,0,0,0,234,60,15,1,8,5,7,1,1,0,217,59,lose,1,1,0,1,0,0,0,1,1,1
15,0,5,8,4,0,0,0,227,56,15,1,8,5,10,1,0,0,225,52,lose,1,0,0,1,0,0,1,1,1,1
34,3,6,7,7,0,0,0,221,66,14,4,7,6,8,1,0,0,248,55,lose,1,0,0,1,0,0,1,1,0,1
18,4,6,5,9,0,0,0,227,57,16,4,5,6,7,0,0,0,237,36,win,1,1,1,0,1,1,1,1,0,1
18,3,5,2,4,1,1,0,228,56,20,0,2,5,2,0,0,0,213,46,win,0,1,1,0,1,1,1,1,1,1
20,0,8,8,5,0,1,0,193,54,15,2,8,8,6,1,0,0,183,58,lose,1,0,1,1,0,0,1,1,1,0
19,8,6,4,7,0,0,0,239,44,16,3,4,6,7,0,0,0,213,54,win,1,1,1,0,1,1,1,1,1,0
14,1,2,6,3,0,0,0,234,42,14,1,6,2,6,1,0,0,229,49,lose,1,1,0,1,0,0,1,1,1,0
17,2,2,4,2,1,0,0,195,72,15,1,4,2,4,0,0,0,223,36,win,1,1,0,1,0,1,1,1,0,1
15,1,3,12,2,0,0,0,220,68,18,1,12,3,8,1,1,0,205,56,lose,0,1,0,1,0,0,0,1,1,1
17,3,3,13,1,0,0,0,167,46,17,5,13,3,10,1,0,0,218,44,lose,1,0,0,1,0,0,1,1,0,1
18,1,7,8,8,1,0,0,238,58,16,2,8,7,11,0,0,0,176,48,win,1,0,0,1,0,1,1,1,1,1
19,4,6,4,3,0,1,0,232,53,55,6,4,6,4,1,0,0,191,55,win,0,0,1,0,0,0,1,1,1,0
18,3,8,14,4,0,0,0,142,40,20,0,14,8,12,1,1,0,193,48,lose,0,1,0,1,0,0,0,1,0,0
17,8,10,5,17,1,0,0,202,34,18,3,5,10,8,0,1,0,224,48,lose,0,1,1,0,1,1,0,1,0,0
21,5,3,8,1,0,0,0,200,48,19,5,8,3,10,1,0,0,235,53,lose,1,1,0,1,0,0,1,1,0,0
17,3,1,5,0,1,0,0,239,59,18,4,5,1,8,0,0,0,251,33,lose,0,0,0,1,0,1,1,1,0,1
14,4,5,8,7,1,1,0,231,56,14,0,8,5,9,0,0,0,243,48,win,1,1,0,1,0,1,1,1,0,1
19,2,3,3,3,1,0,0,221,52,20,6,3,3,0,0,0,0,223,37,win,0,0,1,1,1,1,1,1,0,1
19,2,7,10,9,1,0,0,173,36,16,4,10,7,6,0,0,0,211,42,win,1,0,0,1,1,1,1,1,0,0
16,2,3,3,2,0,1,0,228,61,12,2,3,3,5,0,0,0,220,53,lose,1,1,1,1,0,1,1,1,1,1
10,1,7,5,4,0,1,2,246,47,11,1,5,7,4,0,0,0,164,28,win,0,1,1,0,1,1,1,1,1,1
18,5,11,6,13,1,0,0,220,52,18,4,6,11,6,0,0,0,228,34,win,1,1,1,0,1,1,1,1,0,1
20,2,6,9,7,0,0,0,212,63,15,3,9,6,9,0,0,0,205,60,lose,1,0,0,1,0,1,1,1,1,1
14,6,6,3,7,0,0,0,228,39,16,1,3,6,2,1,0,0,224,66,win,0,1,1,0,1,0,1,1,1,0
15,2,4,1,6,1,0,0,217,48,17,3,1,4,0,0,0,0,223,47,win,0,0,1,0,1,1,1,1,0,1
27,1,6,5,4,0,0,0,218,72,17,3,5,6,5,1,0,0,213,52,win,1,0,1,0,0,0,1,1,1,1
76,2,5,5,6,0,1,0,230,60,14,4,5,5,5,1,0,0,209,50,win,1,0,1,1,1,0,1,1,1,1
19,4,12,2,13,1,0,0,251,37,17,4,2,12,2,0,0,0,206,52,win,1,1,1,0,1,1,1,1,1,0
13,2,4,11,4,1,1,0,210,45,32,2,11,4,12,0,0,1,218,49,lose,0,1,0,1,0,1,1,0,0,0
78,2,9,3,17,1,0,0,220,47,17,1,3,9,2,0,1,0,224,57,win,1,1,1,0,1,1,0,1,0,0
14,2,7,11,7,0,0,0,152,36,41,0,11,7,9,0,0,0,218,43,win,0,1,0,1,0,1,1,1,0,0
11,5,6,9,8,0,0,0,231,40,17,2,9,6,9,1,0,0,232,57,lose,0,1,0,1,0,0,1,1,0,0
16,0,9,5,14,0,0,0,223,48,45,2,5,9,5,0,0,0,216,48,win,0,0,1,0,1,1,1,1,1,1
14,7,3,8,3,0,0,0,217,52,13,3,8,3,12,1,1,0,227,64,lose,1,1,0,1,0,0,0,1,0,0
15,11,4,1,2,1,0,0,228,48,46,1,1,4,1,0,0,0,215,56,win,0,1,1,0,1,1,1,1,1,0
15,5,11,10,8,0,0,0,192,52,52,4,10,11,13,0,0,0,210,42,win,0,1,1,0,0,1,1,1,0,1
16,2,7,6,10,0,1,0,226,33,51,3,6,7,6,1,0,0,228,54,win,0,0,1,0,1,0,1,1,0,0
17,3,10,10,10,0,0,0,219,38,13,1,10,10,10,0,1,1,208,31,win,1,1,1,1,1,1,0,0,1,1
19,4,10,9,11,1,0,0,219,60,13,2,9,10,12,0,0,0,230,36,win,1,1,1,0,0,1,1,1,0,1
15,3,9,2,21,1,0,0,263,51,17,1,2,9,1,0,0,0,238,52,win,0,1,1,0,1,1,1,1,1,0
15,2,6,13,9,0,0,0,191,38,146,2,13,6,12,0,0,0,223,39,lose,0,1,0,1,0,1,1,1,0,0
48,4,6,6,9,1,0,0,210,51,19,6,6,6,11,0,1,0,210,59,win,1,0,1,1,0,1,0,1,1,0
14,1,9,8,7,1,0,0,196,60,18,1,8,9,10,0,0,0,247,56,lose,0,1,1,0,0,1,1,1,0,1
39,1,1,5,1,0,0,0,174,48,15,0,5,1,4,1,1,0,219,48,lose,1,1,0,1,0,0,0,1,0,1
38,5,2,1,4,0,1,0,214,56,16,2,1,2,1,1,0,0,197,52,win,1,1,1,0,1,0,1,1,1,1
14,3,4,3,1,1,0,0,217,70,16,1,3,4,2,0,0,0,228,35,win,0,1,1,0,0,1,1,1,0,1
12,0,3,7,2,0,0,0,215,48,17,3,7,3,6,1,0,0,233,65,win,0,0,0,1,0,0,1,1,0,0
41,4,7,8,8,0,0,0,203,47,17,6,8,7,11,1,0,0,201,55,lose,1,0,0,1,0,0,1,1,1,0
12,15,4,4,2,0,1,0,232,51,40,1,4,4,5,1,0,0,202,66,lose,0,1,1,1,0,0,1,1,1,0
16,4,5,7,3,0,0,0,221,64,36,6,7,5,12,1,0,0,200,44,lose,0,0,0,1,0,0,1,1,1,1
20,3,11,4,13,1,0,0,234,52,15,0,4,11,4,0,0,0,182,51,win,1,1,1,0,1,1,1,1,1,1
16,5,11,5,18,1,0,0,227,45,14,1,5,11,6,0,0,0,225,48,win,1,1,1,0,1,1,1,1,1,0
15,13,3,9,1,1,0,0,204,52,42,3,9,3,7,0,0,0,256,43,lose,0,1,0,1,0,1,1,1,0,1
38,0,6,4,7,1,1,0,221,56,16,4,4,6,5,0,0,0,237,64,win,1,0,1,0,1,1,1,1,0,0
17,3,4,7,4,1,0,0,206,39,13,5,7,4,6,0,0,0,224,53,lose,1,0,0,1,0,1,1,1,0,0
16,3,6,1,9,1,0,0,208,56,55,3,1,6,3,0,0,0,222,51,win,0,1,1,0,1,1,1,1,0,1
32,2,10,12,9,0,0,0,149,39,14,0,12,10,8,0,0,0,210,35,lose,1,1,0,1,1,1,1,1,0,1
41,4,7,4,7,1,1,0,228,64,18,5,4,7,3,0,0,0,197,52,win,1,0,1,0,1,1,1,1,1,1
34,2,9,3,6,0,0,0,230,50,15,3,3,9,2,1,0,0,226,80,win,1,0,1,0,1,0,1,1,1,0
25,3,6,5,7,0,1,1,225,67,16,3,5,6,3,0,0,0,220,48,win,1,1,1,0,1,1,1,1,1,1
18,2,10,6,9,0,0,0,223,38,15,2,6,10,8,0,0,0,186,44,win,1,1,1,0,1,1,1,1,1,0
20,0,8,12,11,0,0,0,182,54,16,1,12,8,22,1,0,0,198,74,lose,1,0,0,1,0,0,1,1,0,0
16,3,7,9,4,1,0,0,231,38,18,2,9,7,13,0,0,0,214,35,lose,0,1,0,1,0,1,1,1,1,1
17,3,4,3,3,0,1,0,203,60,38,3,3,4,4,0,0,0,226,57,win,0,1,1,0,0,1,1,1,0,1
20,7,11,4,12,0,0,0,239,48,20,3,4,11,6,0,0,0,203,34,win,1,1,1,0,1,1,1,1,1,1
34,2,6,7,5,0,1,0,234,62,16,1,7,6,7,0,0,0,215,51,lose,1,1,0,1,0,1,1,1,1,1
16,2,4,8,3,1,0,0,238,47,21,1,8,4,9,0,1,0,236,48,win,0,1,0,1,0,1,0,1,1,0
11,3,11,4,15,1,0,0,216,58,11,2,4,11,5,0,0,0,242,57,win,1,1,1,0,1,1,1,1,0,1
15,3,1,6,0,0,0,0,207,56,16,3,6,1,5,0,1,0,242,44,lose,0,1,0,1,0,1,0,1,0,1
13,5,3,9,2,0,0,0,201,42,17,1,9,3,11,1,1,0,229,48,lose,0,1,0,1,0,0,0,1,0,0
15,2,3,10,1,0,0,0,209,56,30,3,10,3,12,1,0,0,221,78,lose,0,0,0,1,0,0,1,1,0,0
