WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
18,1,0,1,0,238,48,lose
37,2,0,1,0,225,48,lose
16,3,0,0,0,193,47,win
18,1,1,0,0,229,49,win
14,4,1,0,0,163,56,win
18,1,0,0,0,207,44,lose
18,2,1,1,0,241,44,lose
15,3,1,0,0,217,76,win
14,1,0,0,0,251,68,lose
40,2,0,0,0,224,70,lose
27,0,0,0,0,189,60,win
18,2,0,0,0,193,52,lose
14,0,1,1,0,211,56,win
17,4,0,0,0,221,47,lose
39,3,0,0,0,231,35,win
18,0,1,0,0,217,64,lose
16,1,0,0,0,153,78,lose
16,1,1,0,0,234,48,win
14,5,1,0,0,227,44,win
17,1,1,0,0,233,47,win
16,6,0,0,0,224,44,lose
18,3,1,0,0,240,50,win
48,3,0,0,0,205,36,lose
16,3,1,0,0,232,24,lose
26,3,1,0,0,211,60,lose
14,1,0,0,0,182,48,lose
19,5,0,0,0,199,49,win
124,1,0,0,0,223,72,win
17,5,0,0,0,241,63,win
15,1,1,1,0,247,68,win
17,3,1,0,0,235,33,lose
17,2,0,0,0,210,41,win
16,2,1,1,0,230,55,win
17,0,1,0,0,214,43,lose
13,1,1,1,0,247,41,win
15,3,1,1,0,214,71,win
15,2,1,0,0,231,48,lose
17,1,0,0,0,255,47,win
15,5,1,0,0,160,52,win
14,2,1,0,0,234,52,lose
59,7,0,1,0,195,51,lose
18,2,0,1,0,242,56,win
12,1,0,1,0,231,63,win
17,4,0,0,0,231,48,win
10,0,0,0,0,240,43,lose
14,3,0,0,0,222,50,lose
17,8,1,0,0,237,43,lose
38,2,1,0,0,186,43,lose
26,1,1,1,0,191,56,lose
39,2,0,0,0,172,48,win
16,1,1,0,0,207,61,win
23,7,1,0,0,223,47,win
17,1,0,0,0,252,48,win
20,3,1,0,0,235,62,lose
27,5,0,0,0,200,40,win
15,2,1,0,0,194,37,lose
149,2,0,0,0,224,52,lose
15,4,0,0,0,182,43,win
19,5,0,0,0,205,37,lose
67,3,0,0,0,172,50,lose
54,1,1,0,0,224,52,win
16,3,0,0,0,222,36,lose
17,1,0,0,0,212,44,win
37,2,0,0,0,174,36,win
42,2,1,0,0,224,44,win
13,0,1,0,0,224,44,lose
15,1,0,0,0,196,68,win
13,3,0,0,0,240,64,lose
16,3,1,0,0,227,55,lose
13,5,0,0,0,242,52,lose
14,1,0,0,0,208,52,win
18,4,0,0,0,232,44,win
19,3,0,0,0,209,45,lose
25,0,1,0,0,236,50,win
21,2,0,1,0,229,72,win
11,2,1,0,0,237,50,win
30,4,0,0,0,210,52,lose
14,0,0,0,0,241,72,win
15,1,0,0,0,196,56,win
15,2,0,0,0,197,34,win
53,2,0,0,0,202,55,win
18,3,0,0,0,247,46,lose
16,2,0,0,0,226,36,lose
43,2,0,1,0,276,68,win
16,6,0,0,0,243,52,win
17,2,0,0,0,194,49,lose
15,4,0,0,0,201,37,lose
15,4,1,0,0,190,50,win
13,0,0,0,0,216,49,lose
13,6,1,1,0,230,63,lose
19,2,1,1,0,229,52,win
17,1,0,0,0,240,63,win
16,1,1,1,0,242,46,win
19,4,0,1,1,263,61,win
16,2,1,0,0,199,40,lose
149,2,0,0,0,226,52,lose
20,7,1,0,0,237,42,lose
17,2,1,0,0,186,51,lose
14,2,1,0,0,213,76,lose
38,7,0,0,0,253,66,win
27,9,1,0,0,238,64,win
10,4,0,1,0,200,64,lose
20,2,0,0,0,233,51,lose
21,1,1,0,0,187,46,win
15,4,1,0,1,235,59,win
14,1,1,0,1,217,56,lose
16,6,0,0,0,237,50,win
15,3,0,0,0,181,40,lose
14,2,0,0,0,224,41,win
17,4,0,0,0,226,41,lose
14,6,0,0,0,218,49,win
31,5,0,0,0,215,50,lose
15,1,0,0,0,214,52,win
12,3,0,0,0,236,48,lose
18,6,0,0,0,215,61,win
21,5,1,0,0,229,60,lose
13,1,1,0,0,222,52,lose
14,3,0,0,0,201,44,lose
19,5,0,0,0,207,39,win
80,4,0,0,0,246,56,lose
16,3,0,1,0,213,57,lose
44,3,1,0,0,215,72,win
19,0,0,1,0,205,52,lose
87,4,0,1,0,237,55,win
17,6,0,0,0,231,44,win
12,0,0,0,0,188,52,lose
20,1,0,0,0,233,44,lose
13,4,1,0,0,221,51,win
19,2,0,0,0,194,50,lose
19,1,0,0,0,199,36,lose
14,2,1,0,0,224,52,win
18,6,0,0,0,231,52,win
14,1,0,0,0,239,56,win
15,2,0,0,0,209,47,lose
12,2,0,1,0,199,46,lose
17,2,1,0,0,203,50,win
13,1,0,0,0,163,52,lose
18,0,0,0,0,220,53,win
15,4,0,0,0,158,44,lose
22,4,0,0,0,213,43,win
18,3,0,0,0,240,48,win
15,2,0,0,0,191,56,lose
23,3,0,0,0,261,56,lose
11,0,0,0,0,198,51,win
14,3,1,1,1,203,34,win
17,1,1,0,0,232,66,lose
27,1,1,0,0,202,59,lose
15,2,1,1,0,245,51,win
46,4,0,1,0,272,50,lose
20,1,1,0,0,225,53,lose
14,3,0,1,0,248,66,win
15,1,0,0,0,236,58,win
14,0,0,0,0,176,53,win
14,0,0,0,0,203,52,lose
20,1,0,0,0,231,49,win
22,7,0,0,0,177,52,lose
22,1,0,0,0,219,32,win
16,0,0,0,0,224,56,win
16,1,0,0,0,231,40,win
14,4,0,0,0,195,42,lose
12,2,0,0,0,216,50,lose
15,2,1,1,0,214,48,win
15,3,1,0,0,183,60,lose
23,2,0,0,0,169,46,lose
48,4,0,0,0,220,52,lose
18,1,0,0,0,191,61,lose
16,1,1,0,0,228,48,win
14,4,0,0,0,240,32,lose
38,5,0,1,0,222,55,lose
16,3,0,0,0,220,50,lose
41,3,1,1,0,215,62,win
35,0,1,1,0,195,60,win
14,3,0,0,0,215,64,win
18,2,1,0,0,211,60,win
18,2,0,0,0,252,52,lose
15,3,0,0,0,169,44,win
11,3,0,1,0,203,40,win
19,1,1,0,0,240,56,win
13,0,1,0,0,254,48,win
12,1,0,0,0,186,45,lose
104,2,0,0,0,216,39,lose
16,3,1,0,0,197,40,win
35,2,0,0,0,198,36,win
15,0,0,0,0,203,64,win
19,5,0,0,0,248,60,lose
75,3,1,0,0,204,60,win
21,1,0,0,0,206,45,win
16,3,0,0,0,212,36,win
16,3,0,0,0,172,36,lose
18,1,1,0,1,179,36,lose
16,2,0,0,0,188,49,lose
18,2,0,0,0,215,44,lose
29,2,1,1,0,225,64,win
13,1,0,0,0,198,57,win
12,2,1,1,0,212,51,lose
14,2,0,0,0,201,48,lose
13,13,1,0,0,190,56,lose
15,23,0,0,0,165,42,lose
17,2,1,0,0,209,42,lose
13,2,0,0,0,209,43,lose
18,2,0,0,0,194,50,lose
15,4,0,0,0,227,46,win
41,8,0,0,0,214,58,lose
20,1,0,0,0,188,48,lose
15,1,0,1,0,219,60,lose
12,2,0,0,0,191,44,lose
47,2,0,0,0,193,49,lose
123,2,0,0,0,211,43,lose
21,0,0,0,0,208,39,lose
16,3,0,0,0,231,49,lose
14,0,1,1,0,234,40,lose
14,5,0,0,0,196,25,win
15,2,0,1,1,247,56,win
18,2,0,1,0,207,60,lose
87,2,0,0,0,201,40,win
15,2,1,1,0,264,75,win
14,2,1,0,0,231,55,win
21,5,0,0,0,202,54,lose
20,1,0,0,0,192,44,lose
17,4,0,1,1,245,44,lose
33,0,0,0,0,150,48,lose
16,7,0,0,0,213,36,win
16,2,0,0,0,214,56,lose
16,2,0,0,0,196,39,lose
16,3,0,0,0,232,48,win
23,3,1,0,0,239,64,win
18,7,1,0,0,234,60,win
14,4,0,1,0,180,50,lose
19,4,0,0,0,231,38,lose
20,2,1,0,0,229,62,win
16,1,0,0,0,228,40,win
43,1,1,0,0,191,44,win
17,5,0,0,0,175,42,win
10,0,0,0,0,225,46,lose
18,1,1,0,0,170,52,lose
17,2,0,0,0,233,72,lose
19,2,0,0,0,233,48,win
15,1,0,1,0,195,58,win
24,5,0,0,0,194,54,win
13,2,0,0,0,232,44,lose
73,1,0,0,0,215,45,win
57,3,1,0,0,210,41,win
37,3,0,0,0,227,32,win
19,5,0,0,0,236,33,win
10,2,0,0,0,208,74,lose
88,2,1,0,0,234,52,win
12,0,0,0,0,271,60,win
19,0,0,0,0,219,40,win
12,17,0,0,0,225,47,lose
12,2,0,0,0,209,56,lose
14,3,1,1,0,245,60,win
41,2,1,0,0,173,47,lose
84,3,0,0,1,222,44,win
15,2,0,0,0,216,64,lose
13,2,1,0,0,194,56,win
17,1,0,0,0,229,54,win
17,1,0,0,0,271,64,lose
16,2,0,0,0,230,55,win
18,0,0,0,0,217,40,lose
16,2,0,0,0,207,59,win
25,3,0,0,0,205,44,win
45,0,0,0,0,226,48,win
10,6,0,0,0,202,47,lose
17,2,0,0,0,170,59,lose
14,1,0,0,0,175,46,lose
16,4,0,0,0,207,44,win
37,2,0,0,0,199,58,lose
86,3,0,1,0,252,56,lose
15,7,1,0,0,199,58,win
18,2,1,1,0,236,56,lose
17,5,1,0,0,246,39,win
16,2,0,1,1,236,42,lose
14,3,1,0,0,228,40,win
18,5,0,0,0,176,48,win
14,4,0,0,0,194,52,lose
28,18,0,0,0,222,57,win
18,1,0,0,0,252,60,win
18,5,1,0,0,188,40,lose
37,3,0,0,0,180,43,win
19,6,1,0,0,178,40,lose
17,2,1,0,0,256,44,win
56,3,1,0,0,188,58,win
82,2,0,0,0,225,65,lose
13,1,0,0,0,234,44,win
15,2,1,0,0,211,52,win
14,3,0,0,0,175,51,lose
18,4,0,0,0,243,59,lose
17,1,0,0,0,222,48,win
16,0,1,0,0,206,41,lose
17,4,0,0,0,218,43,lose
16,1,0,0,0,206,44,win
21,6,1,1,0,239,64,win
15,1,0,0,0,231,50,lose
19,3,0,0,0,221,33,lose
24,1,0,1,0,242,54,win
16,2,0,1,0,194,43,win
36,2,1,0,0,210,48,win
18,2,0,0,0,211,52,lose
17,5,0,0,0,239,51,win
15,0,0,0,0,226,42,lose
13,1,0,0,0,221,59,lose
15,2,0,0,0,203,40,win
15,6,0,0,0,270,43,lose
52,2,0,0,1,232,39,win
14,3,0,0,0,255,54,lose
25,4,0,1,0,264,59,lose
35,0,1,0,0,179,54,win
15,1,0,0,0,220,69,lose
17,1,0,0,0,238,59,win
15,6,1,0,0,206,60,lose
15,3,1,1,0,198,60,win
16,2,1,0,0,233,46,lose
20,3,1,0,0,239,60,win
14,3,0,1,0,226,72,lose
14,3,0,0,0,235,54,lose
14,2,0,1,0,233,39,win
16,3,0,0,0,201,48,win
14,2,0,0,0,218,40,win
15,2,0,0,0,192,43,win
17,2,0,0,0,221,40,win
18,2,1,0,0,219,52,win
20,2,0,0,0,248,66,win
16,3,0,0,0,191,38,win
16,0,0,0,0,208,44,lose
17,4,0,0,1,232,39,win
38,0,0,0,0,197,54,lose
15,0,1,0,0,206,52,win
15,1,0,0,0,207,48,lose
14,8,1,0,0,237,48,lose
15,2,0,0,0,215,33,lose
18,5,0,0,0,241,48,lose
17,1,0,0,0,203,48,lose
16,0,1,0,0,186,54,lose
11,1,1,0,0,199,69,lose
16,3,0,1,0,228,38,lose
16,4,0,1,0,180,41,lose
15,2,0,0,0,219,35,win
24,2,0,0,0,212,59,lose
18,3,0,0,0,218,40,lose
14,3,0,0,0,193,57,win
23,2,0,0,0,189,26,win
18,5,1,0,0,223,48,win
14,0,0,0,0,215,52,lose
13,2,1,0,0,193,47,win
46,1,0,0,0,188,45,lose
17,7,0,0,0,216,40,lose
15,2,1,0,0,249,56,lose
13,6,0,0,0,250,47,win
12,3,0,0,0,218,46,lose
36,3,0,1,0,229,60,win
15,1,1,1,0,241,48,win
83,6,1,1,0,242,55,win
17,0,0,0,0,182,43,lose
24,5,0,0,0,224,41,win
14,1,0,0,0,261,32,lose
33,3,0,0,0,209,54,lose
17,1,1,0,0,217,39,lose
35,1,0,0,0,253,62,win
14,3,0,0,0,252,68,lose
16,2,1,1,0,235,43,win
15,3,1,0,0,203,48,win
36,1,0,1,0,240,67,win
16,2,1,1,0,247,67,win
52,6,1,0,0,241,55,win
16,2,0,0,0,200,35,lose
14,3,0,0,0,215,52,lose
13,3,0,0,0,207,38,win
13,1,0,0,0,195,56,lose
18,1,0,0,0,208,39,lose
15,3,0,0,0,208,54,lose
23,6,0,0,0,245,51,win
21,4,0,0,0,231,47,win
19,2,0,0,0,181,34,win
18,3,1,0,0,220,48,win
15,2,0,0,0,199,65,win
19,2,1,0,0,204,39,lose
21,6,0,1,0,242,60,win
17,0,0,0,0,158,45,lose
16,6,1,0,0,226,42,win
19,4,0,0,0,228,56,lose
18,0,1,0,0,191,42,win
15,5,1,0,0,174,54,lose
17,1,0,1,0,276,44,win
18,19,1,0,0,251,39,win
17,2,0,0,0,205,43,win
19,3,1,0,0,257,45,win
20,2,0,0,0,224,63,win
13,3,0,0,0,214,42,lose
16,2,0,0,0,211,31,win
11,3,1,0,0,220,56,win
38,0,1,0,0,197,56,win
52,4,1,0,0,230,64,win
12,1,0,0,0,248,64,lose
12,2,0,0,0,203,51,win
17,2,1,0,0,200,48,lose
20,7,1,0,0,193,40,lose
14,6,0,1,0,210,44,lose
28,6,0,0,0,174,46,win
15,3,0,0,0,190,41,lose
13,2,0,0,0,224,45,lose
35,3,0,0,0,212,59,win
13,0,1,0,0,255,44,lose
18,2,1,0,0,231,52,win
17,0,0,1,0,214,63,lose
55,2,1,1,0,208,56,lose
34,1,1,1,0,263,58,win
15,3,0,0,0,212,56,lose
13,3,0,0,0,226,51,win
18,1,1,1,0,215,64,lose
14,4,1,0,0,194,35,win
17,4,0,0,0,215,53,win
16,4,0,0,0,242,83,win
11,3,0,0,0,208,41,lose
13,0,1,0,0,168,48,lose
13,5,0,1,0,223,40,win
42,4,0,0,0,233,52,lose
37,5,0,0,0,192,45,lose
156,0,1,1,1,216,73,win
18,2,0,1,0,225,56,win
12,2,0,0,0,159,48,lose
15,1,0,0,0,209,36,win
30,0,0,0,0,214,47,lose
15,1,0,0,0,218,56,win
14,1,0,0,0,190,40,lose
18,3,1,0,0,226,49,win
16,3,1,1,0,201,46,win
13,2,0,0,0,226,52,lose
17,1,0,0,0,223,61,win
14,0,0,1,1,215,48,lose
16,4,1,0,0,224,56,win
14,1,0,0,0,222,40,lose
14,4,0,0,0,215,48,win
13,2,1,1,0,206,56,win
13,1,1,0,0,202,42,win
11,0,0,0,0,224,0,lose
14,0,0,0,0,205,53,lose
81,1,0,0,0,202,39,win
13,1,0,0,0,185,40,lose
15,2,1,1,0,253,64,win
12,3,0,0,0,258,49,win
15,2,0,0,0,216,49,lose
13,3,0,1,1,229,45,win
16,3,0,0,0,200,44,lose
21,0,0,1,0,231,44,lose
15,1,1,1,0,236,56,win
14,1,1,1,0,167,54,lose
15,1,0,0,0,209,45,win
17,2,1,0,0,241,52,win
15,1,1,0,0,203,37,win
16,1,0,0,0,235,60,win
17,2,1,0,0,197,49,lose
18,1,0,0,0,203,54,lose
52,3,0,0,0,261,48,win
13,2,1,0,0,206,36,win
17,4,0,0,0,224,40,lose
20,3,1,0,0,201,51,win
17,3,0,0,0,227,60,lose
14,1,0,0,0,254,48,lose
10,3,0,0,0,195,44,lose
37,3,0,0,0,197,48,lose
15,3,1,0,0,199,48,lose
15,3,0,0,0,232,35,lose
23,5,1,0,0,255,52,win
13,2,1,0,0,202,56,win
16,4,0,1,0,208,52,lose
15,6,0,0,0,187,58,lose
42,5,0,0,0,221,48,lose
15,3,1,0,0,217,60,win
17,0,1,1,0,199,52,win
13,0,0,0,0,183,53,lose
15,1,0,0,0,220,55,lose
12,2,0,1,0,183,59,lose
18,0,0,0,0,215,36,lose
17,4,0,0,0,178,48,lose
12,4,0,0,0,216,34,win
16,1,0,0,0,250,64,win
16,4,0,0,0,217,46,lose
14,2,0,0,0,190,48,lose
15,3,1,1,0,222,63,lose
17,3,0,1,1,228,44,win
15,3,0,1,0,220,68,win
22,2,0,0,0,205,46,win
20,2,0,1,0,206,55,win
24,1,1,1,0,199,48,win
39,1,0,0,0,180,63,win
17,4,1,0,0,216,52,win
15,1,1,0,0,214,65,win
16,3,1,0,0,234,58,win
22,4,0,0,0,225,68,lose
11,3,1,0,0,231,44,win
15,3,0,0,0,245,41,win
15,3,0,0,0,170,56,lose
13,2,0,1,0,229,59,lose
18,3,1,0,0,223,52,lose
15,3,1,0,1,225,61,win
18,3,1,0,0,220,40,win
18,2,0,0,0,175,56,lose
14,2,1,0,0,205,63,win
13,2,1,0,0,203,52,win
15,3,0,0,0,207,30,lose
17,2,0,0,0,217,43,win
21,3,0,0,0,222,60,win
17,2,0,0,0,221,37,lose
16,6,0,1,0,214,51,win
14,6,0,0,0,238,45,lose
12,4,0,0,0,211,54,win
17,5,0,0,0,188,44,win
14,2,1,0,0,252,47,win
12,1,0,0,1,199,42,lose
18,1,1,0,0,269,56,win
31,2,0,0,0,217,51,lose
12,5,0,0,0,247,49,win
41,3,0,1,0,210,43,lose
17,2,0,1,0,176,56,lose
12,3,1,0,0,203,52,win
17,1,1,0,0,193,50,win
18,2,1,0,0,210,51,lose
14,3,0,0,0,205,39,lose
18,2,0,0,0,213,40,lose
15,2,1,0,0,213,46,lose
17,4,1,0,0,201,64,win
28,4,0,0,0,207,45,lose
14,2,1,0,0,221,50,win
19,6,0,0,0,229,47,lose
14,0,0,0,0,207,56,win
14,2,1,0,0,198,46,win
16,3,0,0,0,196,34,win
14,3,0,0,0,194,41,lose
86,2,0,0,0,207,65,lose
14,2,0,0,0,202,28,lose
18,2,0,0,0,195,44,win
30,3,1,0,0,220,54,win
18,2,1,0,0,199,50,lose
14,3,1,0,0,205,49,lose
18,4,0,0,0,202,28,lose
11,1,0,0,0,172,28,lose
17,17,0,0,0,232,59,lose
16,3,0,0,0,227,47,lose
13,4,0,0,0,221,46,win
17,1,1,1,0,228,76,win
13,0,0,0,0,239,38,win
17,4,0,0,0,251,44,lose
20,1,1,0,0,232,67,win
44,4,0,0,0,222,47,lose
22,3,1,0,0,226,38,win
37,2,0,0,0,219,38,lose
16,0,1,0,0,179,36,lose
16,3,1,0,0,234,54,win
12,1,0,0,0,215,51,lose
15,3,0,0,0,226,44,win
35,4,0,0,0,241,48,lose
13,0,0,0,0,218,41,win
13,2,0,0,0,236,48,lose
16,4,0,0,0,208,45,lose
19,2,0,0,0,210,56,win
16,3,0,0,0,236,64,win
23,3,0,0,0,229,36,win
14,2,1,0,0,207,54,lose
48,5,0,0,0,252,64,lose
14,1,0,1,0,154,53,lose
17,2,1,1,1,237,66,win
17,3,1,0,0,206,57,lose
16,1,1,0,0,227,52,win
14,1,0,0,0,201,51,lose
18,4,1,0,0,206,40,lose
12,3,0,0,0,213,39,win
36,1,0,0,0,209,60,win
14,3,1,0,0,183,59,lose
17,3,0,0,0,242,44,lose
15,2,0,0,0,235,48,lose
11,2,0,0,0,164,58,lose
13,4,0,0,0,233,64,lose
16,5,0,0,0,211,51,lose
16,2,0,1,0,233,50,lose
28,2,0,0,0,214,54,lose
13,3,0,1,1,228,46,win
14,3,1,0,0,220,51,lose
14,1,0,0,0,196,43,win
17,2,1,0,0,218,40,win
21,5,0,0,0,219,60,lose
17,2,0,0,0,201,49,win
15,1,0,0,0,202,64,lose
18,3,1,1,1,220,36,win
18,5,1,0,0,236,58,win
16,2,0,1,1,221,50,win
15,3,0,0,0,203,70,win
19,5,1,0,0,216,30,lose
22,3,1,0,0,166,48,lose
10,1,1,0,0,214,68,lose
22,4,1,1,0,236,59,win
48,0,1,1,0,196,64,win
20,5,0,0,0,234,47,win
17,0,1,1,0,231,64,win
14,2,1,0,0,234,44,win
12,4,0,0,0,190,36,lose
17,1,1,0,0,201,48,win
15,3,0,0,0,188,53,lose
18,4,0,0,0,243,40,win
13,3,1,0,0,227,55,win
18,2,1,0,0,202,55,win
17,1,1,0,0,222,60,win
14,1,0,0,0,237,47,lose
14,4,0,0,0,200,63,lose
50,1,0,0,0,198,30,lose
165,3,1,0,1,229,41,win
11,3,1,0,0,188,58,win
19,0,0,0,0,220,59,lose
19,2,0,0,0,238,76,win
14,3,1,0,0,195,54,win
19,4,0,0,0,189,41,lose
15,3,0,0,0,212,45,win
23,3,0,0,0,243,55,lose
13,7,0,0,0,193,52,lose
11,1,1,1,0,215,64,win
15,6,0,0,0,236,57,win
13,4,0,1,0,209,52,win
11,2,0,0,0,233,47,lose
19,5,1,0,0,217,46,win
38,2,0,0,0,212,62,lose
10,2,1,1,2,239,64,win
17,2,0,0,0,207,79,lose
16,2,1,0,0,218,68,win
15,7,1,0,0,236,53,win
17,3,1,1,0,226,59,win
17,4,0,0,0,246,52,win
60,4,0,1,0,233,65,win
54,4,0,1,0,226,48,lose
14,2,0,0,0,221,49,win
24,4,0,0,0,205,52,lose
15,2,0,0,0,172,32,win
44,5,1,0,0,204,49,win
18,2,0,0,0,214,58,win
22,2,0,1,0,221,43,win
17,3,0,0,0,220,37,lose
13,1,0,0,0,246,51,lose
69,2,1,0,0,193,54,lose
18,3,1,0,0,245,52,win
15,3,0,1,0,240,63,win
14,4,1,0,0,194,66,win
16,4,1,1,0,210,83,win
16,1,1,0,0,191,40,lose
18,2,1,1,0,217,47,win
108,5,0,0,0,238,37,win
19,2,1,0,0,209,44,win
15,1,0,0,0,210,38,lose
14,1,0,0,0,219,64,lose
15,4,1,0,0,212,37,win
16,1,1,0,0,241,48,lose
12,0,0,0,0,205,51,lose
15,1,1,0,0,215,52,lose
39,1,0,0,0,207,52,lose
22,0,0,1,1,224,61,win
51,3,1,0,1,173,40,win
23,1,1,0,0,205,59,lose
9,3,0,1,0,204,71,win
19,2,0,0,0,234,66,lose
15,3,0,0,0,220,41,win
47,3,1,0,0,230,65,win
14,0,0,0,0,226,40,lose
49,0,0,0,0,178,48,lose
20,3,0,0,0,243,64,win
41,2,0,0,0,204,49,lose
59,2,1,0,0,238,51,win
16,2,0,1,0,166,36,lose
27,0,0,1,0,202,54,lose
15,5,1,0,0,210,41,win
91,4,0,0,0,227,48,lose
16,1,1,0,0,199,52,win
16,2,0,0,0,162,31,lose
33,1,0,1,1,183,51,lose
16,0,1,0,0,228,47,win
18,4,0,0,0,219,38,lose
42,3,1,0,0,165,39,lose
18,3,0,0,0,208,48,lose
19,5,0,0,0,238,54,win
14,3,1,0,1,258,56,win
13,1,0,0,0,217,48,win
15,0,1,1,0,192,45,lose
15,2,0,0,0,205,43,win
17,1,0,1,0,226,47,win
40,2,1,0,0,203,36,win
24,2,0,0,0,195,45,win
15,1,0,1,1,206,32,lose
16,4,0,0,0,248,55,win
12,2,0,0,0,210,52,lose
19,2,0,0,0,219,44,win
16,4,1,1,1,231,56,win
22,1,0,0,0,222,66,lose
31,0,0,0,0,169,56,lose
12,2,0,0,0,201,51,lose
51,4,1,0,0,230,52,win
16,4,0,0,0,225,47,lose
14,3,1,1,0,218,55,win
14,2,0,0,0,189,28,lose
15,2,0,0,0,197,52,win
14,1,0,1,0,224,56,win
16,5,0,0,0,226,51,win
14,4,0,0,0,261,36,lose
12,2,1,0,0,186,52,win
15,1,0,0,0,191,36,lose
15,3,1,1,2,219,53,win
15,2,1,0,0,221,51,win
21,1,0,0,0,229,35,win
17,5,0,0,0,193,48,win
16,4,1,1,0,221,65,win
36,1,1,0,0,232,40,lose
13,2,0,1,0,194,54,win
20,2,0,0,0,210,35,win
15,2,0,1,0,222,42,win
8,0,0,1,0,167,72,win
13,2,0,1,0,210,57,lose
10,4,0,0,0,245,48,win
17,2,0,1,0,231,49,lose
32,2,1,1,0,240,60,win
16,4,0,0,0,195,36,lose
37,3,1,0,0,192,60,win
19,4,0,0,0,194,64,lose
21,3,1,0,0,234,44,win
15,2,1,0,0,197,62,win
15,4,0,0,0,237,65,win
19,1,0,0,0,222,63,lose
14,4,1,1,0,221,76,win
35,1,0,1,1,230,56,lose
15,2,1,0,0,206,59,lose
19,3,0,0,0,195,49,win
16,5,0,1,0,206,52,lose
141,2,0,0,0,226,51,win
19,2,1,0,0,245,52,win
14,3,0,0,0,201,32,win
15,1,0,0,0,216,64,lose
11,1,0,0,0,210,56,lose
38,4,0,0,0,210,64,lose
14,3,0,1,0,214,56,win
8,2,0,1,0,207,55,lose
19,2,1,0,0,188,35,lose
48,3,0,0,0,208,46,lose
40,4,0,0,0,214,40,lose
16,3,1,0,0,226,43,lose
16,1,1,1,0,216,76,win
14,1,0,0,0,192,46,win
15,2,0,0,0,224,52,win
16,1,1,0,0,219,50,win
15,6,0,1,0,220,39,lose
17,2,0,0,0,203,40,lose
13,0,0,0,0,194,60,lose
13,4,0,0,0,187,4,lose
14,4,0,0,0,201,63,lose
80,3,1,0,0,216,48,win
11,2,0,1,0,233,47,lose
12,3,0,0,0,196,44,lose
16,3,0,0,0,247,47,win
13,3,0,1,0,213,55,lose
13,2,0,0,0,197,41,lose
17,1,0,0,0,236,47,win
17,2,0,0,0,193,44,lose
20,7,0,1,0,198,52,lose
15,3,0,0,0,205,56,win
17,1,0,0,0,228,49,lose
22,2,0,1,0,205,50,lose
16,2,1,1,0,234,64,win
42,4,1,0,0,208,50,lose
15,5,0,0,0,235,42,lose
19,1,0,0,0,226,67,lose
12,2,1,0,0,223,56,lose
17,5,1,0,1,220,58,win
59,3,1,0,0,221,44,win
19,2,1,1,0,149,47,win
12,2,1,1,0,185,45,lose
20,1,1,1,0,207,48,lose
16,3,1,1,1,209,49,win
17,3,0,0,0,198,40,lose
52,19,0,0,0,177,35,lose
11,3,1,0,0,167,50,lose
14,3,1,0,0,230,46,lose
32,7,1,0,0,219,47,win
19,2,0,1,1,195,55,lose
16,4,0,0,0,202,39,lose
55,0,0,0,0,230,40,lose
15,2,0,0,0,238,52,win
14,3,1,0,1,232,44,lose
17,3,0,0,0,232,45,lose
50,5,0,0,0,222,53,lose
11,4,0,0,0,202,42,lose
20,10,0,1,0,198,40,win
12,2,0,0,0,240,38,lose
14,2,1,0,0,201,54,win
19,4,0,1,0,204,45,lose
13,4,0,0,0,254,62,win
15,4,0,1,0,238,59,win
13,0,0,0,0,235,60,lose
17,3,1,0,0,255,66,lose
14,1,0,0,0,206,60,lose
16,1,0,0,0,161,40,lose
53,2,1,1,0,215,67,lose
14,1,1,0,0,233,50,lose
13,0,0,1,0,212,53,lose
16,4,0,0,0,256,33,win
16,6,0,0,0,226,45,lose
21,6,0,0,0,191,51,lose
12,2,0,0,0,229,48,win
13,3,0,0,0,233,48,win
18,4,0,1,0,264,53,lose
18,2,0,0,0,209,48,lose
19,1,1,0,0,220,40,lose
15,4,1,0,0,232,39,win
20,5,0,0,0,264,53,win
14,4,1,1,0,204,77,lose
13,4,0,0,0,257,52,lose
18,0,1,0,0,155,56,lose
16,11,0,0,0,207,53,lose
38,3,1,0,0,261,60,lose
17,3,0,1,0,209,64,win
14,2,1,0,0,196,41,lose
41,1,1,0,0,227,40,win
17,3,1,0,0,229,44,win
13,1,1,1,3,276,70,win
14,2,0,0,0,213,4,lose
14,3,1,0,0,214,55,win
14,2,0,0,0,200,47,win
43,0,0,0,0,187,51,lose
17,2,0,0,0,206,37,lose
24,2,0,0,0,231,49,win
33,1,0,0,0,194,51,lose
19,2,1,0,0,214,36,lose
12,2,0,0,0,239,64,win
35,3,0,1,0,244,50,lose
18,3,0,1,0,198,56,lose
19,7,1,0,0,249,60,lose
18,5,0,0,0,230,49,lose
18,0,0,0,0,228,49,win
16,2,0,0,0,203,44,lose
18,3,1,1,1,272,59,win
15,4,0,0,0,186,47,lose
19,3,0,1,0,194,44,win
15,0,0,0,0,209,56,lose
17,1,1,0,0,214,45,lose
12,1,0,1,0,204,51,win
39,1,0,0,0,254,64,win
53,5,1,0,0,207,53,lose
46,3,0,0,0,230,62,win
15,0,1,0,0,216,44,win
11,1,1,0,0,224,59,win
15,3,1,0,0,221,54,lose
12,1,1,0,0,184,47,win
