WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
124,1,0,0,0,223,72,1
17,5,0,0,0,241,63,1
15,1,1,1,0,247,68,1
17,3,1,0,0,235,33,0
17,2,0,0,0,210,41,1
16,2,1,1,0,230,55,1
17,0,1,0,0,214,43,0
13,1,1,1,0,247,41,1
15,3,1,1,0,214,71,1
15,2,1,0,0,231,48,0
17,1,0,0,0,255,47,1
15,5,1,0,0,160,52,1
14,2,1,0,0,234,52,0
59,7,0,1,0,195,51,0
18,2,0,1,0,242,56,1
12,1,0,1,0,231,63,1
17,4,0,0,0,231,48,1
10,0,0,0,0,240,43,0
14,3,0,0,0,222,50,0
17,8,1,0,0,237,43,0
38,2,1,0,0,186,43,0
26,1,1,1,0,191,56,0
39,2,0,0,0,172,48,1
16,1,1,0,0,207,61,1
23,7,1,0,0,223,47,1
17,1,0,0,0,252,48,1
20,3,1,0,0,235,62,0
27,5,0,0,0,200,40,1
15,2,1,0,0,194,37,0
149,2,0,0,0,224,52,0
15,4,0,0,0,182,43,1
19,5,0,0,0,205,37,0
67,3,0,0,0,172,50,0
54,1,1,0,0,224,52,1
16,3,0,0,0,222,36,0
17,1,0,0,0,212,44,1
37,2,0,0,0,174,36,1
42,2,1,0,0,224,44,1
13,0,1,0,0,224,44,0
15,1,0,0,0,196,68,1
13,3,0,0,0,240,64,0
16,3,1,0,0,227,55,0
13,5,0,0,0,242,52,0
14,1,0,0,0,208,52,1
18,4,0,0,0,232,44,1
19,3,0,0,0,209,45,0
25,0,1,0,0,236,50,1
21,2,0,1,0,229,72,1
11,2,1,0,0,237,50,1
30,4,0,0,0,210,52,0
14,0,0,0,0,241,72,1
15,1,0,0,0,196,56,1
15,2,0,0,0,197,34,1
53,2,0,0,0,202,55,1
18,3,0,0,0,247,46,0
16,2,0,0,0,226,36,0
43,2,0,1,0,276,68,1
16,6,0,0,0,243,52,1
17,2,0,0,0,194,49,0
15,4,0,0,0,201,37,0
15,4,1,0,0,190,50,1
13,0,0,0,0,216,49,0
13,6,1,1,0,230,63,0
19,2,1,1,0,229,52,1
17,1,0,0,0,240,63,1
16,1,1,1,0,242,46,1
19,4,0,1,1,263,61,1
16,2,1,0,0,199,40,0
149,2,0,0,0,226,52,0
20,7,1,0,0,237,42,0
17,2,1,0,0,186,51,0
14,2,1,0,0,213,76,0
38,7,0,0,0,253,66,1
27,9,1,0,0,238,64,1
10,4,0,1,0,200,64,0
20,2,0,0,0,233,51,0
21,1,1,0,0,187,46,1
15,4,1,0,1,235,59,1
14,1,1,0,1,217,56,0
16,6,0,0,0,237,50,1
15,3,0,0,0,181,40,0
14,2,0,0,0,224,41,1
17,4,0,0,0,226,41,0
14,6,0,0,0,218,49,1
31,5,0,0,0,215,50,0
15,1,0,0,0,214,52,1
12,3,0,0,0,236,48,0
18,6,0,0,0,215,61,1
21,5,1,0,0,229,60,0
13,1,1,0,0,222,52,0
14,3,0,0,0,201,44,0
19,5,0,0,0,207,39,1
80,4,0,0,0,246,56,0
16,3,0,1,0,213,57,0
44,3,1,0,0,215,72,1
19,0,0,1,0,205,52,0
87,4,0,1,0,237,55,1
17,6,0,0,0,231,44,1
12,0,0,0,0,188,52,0
20,1,0,0,0,233,44,0
13,4,1,0,0,221,51,1
19,2,0,0,0,194,50,0
19,1,0,0,0,199,36,0
14,2,1,0,0,224,52,1
18,6,0,0,0,231,52,1
14,1,0,0,0,239,56,1
15,2,0,0,0,209,47,0
12,2,0,1,0,199,46,0
17,2,1,0,0,203,50,1
13,1,0,0,0,163,52,0
18,0,0,0,0,220,53,1
15,4,0,0,0,158,44,0
22,4,0,0,0,213,43,1
18,3,0,0,0,240,48,1
15,2,0,0,0,191,56,0
23,3,0,0,0,261,56,0
11,0,0,0,0,198,51,1
14,3,1,1,1,203,34,1
17,1,1,0,0,232,66,0
27,1,1,0,0,202,59,0
15,2,1,1,0,245,51,1
46,4,0,1,0,272,50,0
20,1,1,0,0,225,53,0
14,3,0,1,0,248,66,1
15,1,0,0,0,236,58,1
14,0,0,0,0,176,53,1
14,0,0,0,0,203,52,0
20,1,0,0,0,231,49,1
22,7,0,0,0,177,52,0
22,1,0,0,0,219,32,1
16,0,0,0,0,224,56,1
16,1,0,0,0,231,40,1
14,4,0,0,0,195,42,0
12,2,0,0,0,216,50,0
15,2,1,1,0,214,48,1
15,3,1,0,0,183,60,0
23,2,0,0,0,169,46,0
48,4,0,0,0,220,52,0
18,1,0,0,0,191,61,0
16,1,1,0,0,228,48,1
14,4,0,0,0,240,32,0
38,5,0,1,0,222,55,0
16,3,0,0,0,220,50,0
41,3,1,1,0,215,62,1
35,0,1,1,0,195,60,1
14,3,0,0,0,215,64,1
18,2,1,0,0,211,60,1
18,2,0,0,0,252,52,0
15,3,0,0,0,169,44,1
11,3,0,1,0,203,40,1
19,1,1,0,0,240,56,1
13,0,1,0,0,254,48,1
12,1,0,0,0,186,45,0
104,2,0,0,0,216,39,0
16,3,1,0,0,197,40,1
35,2,0,0,0,198,36,1
15,0,0,0,0,203,64,1
19,5,0,0,0,248,60,0
75,3,1,0,0,204,60,1
21,1,0,0,0,206,45,1
16,3,0,0,0,212,36,1
16,3,0,0,0,172,36,0
18,1,1,0,1,179,36,0
16,2,0,0,0,188,49,0
18,2,0,0,0,215,44,0
29,2,1,1,0,225,64,1
13,1,0,0,0,198,57,1
12,2,1,1,0,212,51,0
14,2,0,0,0,201,48,0
13,13,1,0,0,190,56,0
15,23,0,0,0,165,42,0
17,2,1,0,0,209,42,0
13,2,0,0,0,209,43,0
18,2,0,0,0,194,50,0
15,4,0,0,0,227,46,1
41,8,0,0,0,214,58,0
20,1,0,0,0,188,48,0
15,1,0,1,0,219,60,0
12,2,0,0,0,191,44,0
47,2,0,0,0,193,49,0
123,2,0,0,0,211,43,0
21,0,0,0,0,208,39,0
16,3,0,0,0,231,49,0
14,0,1,1,0,234,40,0
14,5,0,0,0,196,25,1
15,2,0,1,1,247,56,1
18,2,0,1,0,207,60,0
87,2,0,0,0,201,40,1
15,2,1,1,0,264,75,1
14,2,1,0,0,231,55,1
21,5,0,0,0,202,54,0
20,1,0,0,0,192,44,0
17,4,0,1,1,245,44,0
33,0,0,0,0,150,48,0
16,7,0,0,0,213,36,1
16,2,0,0,0,214,56,0
16,2,0,0,0,196,39,0
16,3,0,0,0,232,48,1
23,3,1,0,0,239,64,1
18,7,1,0,0,234,60,1
14,4,0,1,0,180,50,0
19,4,0,0,0,231,38,0
20,2,1,0,0,229,62,1
16,1,0,0,0,228,40,1
43,1,1,0,0,191,44,1
17,5,0,0,0,175,42,1
10,0,0,0,0,225,46,0
18,1,1,0,0,170,52,0
17,2,0,0,0,233,72,0
19,2,0,0,0,233,48,1
15,1,0,1,0,195,58,1
24,5,0,0,0,194,54,1
13,2,0,0,0,232,44,0
73,1,0,0,0,215,45,1
57,3,1,0,0,210,41,1
37,3,0,0,0,227,32,1
19,5,0,0,0,236,33,1
10,2,0,0,0,208,74,0
88,2,1,0,0,234,52,1
12,0,0,0,0,271,60,1
19,0,0,0,0,219,40,1
12,17,0,0,0,225,47,0
12,2,0,0,0,209,56,0
14,3,1,1,0,245,60,1
41,2,1,0,0,173,47,0
84,3,0,0,1,222,44,1
15,2,0,0,0,216,64,0
13,2,1,0,0,194,56,1
17,1,0,0,0,229,54,1
17,1,0,0,0,271,64,0
16,2,0,0,0,230,55,1
18,0,0,0,0,217,40,0
16,2,0,0,0,207,59,1
25,3,0,0,0,205,44,1
45,0,0,0,0,226,48,1
10,6,0,0,0,202,47,0
17,2,0,0,0,170,59,0
14,1,0,0,0,175,46,0
16,4,0,0,0,207,44,1
37,2,0,0,0,199,58,0
86,3,0,1,0,252,56,0
15,7,1,0,0,199,58,1
18,2,1,1,0,236,56,0
17,5,1,0,0,246,39,1
16,2,0,1,1,236,42,0
14,3,1,0,0,228,40,1
18,5,0,0,0,176,48,1
14,4,0,0,0,194,52,0
28,18,0,0,0,222,57,1
18,1,0,0,0,252,60,1
18,5,1,0,0,188,40,0
37,3,0,0,0,180,43,1
19,6,1,0,0,178,40,0
17,2,1,0,0,256,44,1
56,3,1,0,0,188,58,1
82,2,0,0,0,225,65,0
13,1,0,0,0,234,44,1
15,2,1,0,0,211,52,1
14,3,0,0,0,175,51,0
18,4,0,0,0,243,59,0
17,1,0,0,0,222,48,1
16,0,1,0,0,206,41,0
17,4,0,0,0,218,43,0
16,1,0,0,0,206,44,1
21,6,1,1,0,239,64,1
15,1,0,0,0,231,50,0
19,3,0,0,0,221,33,0
24,1,0,1,0,242,54,1
16,2,0,1,0,194,43,1
36,2,1,0,0,210,48,1
18,2,0,0,0,211,52,0
17,5,0,0,0,239,51,1
15,0,0,0,0,226,42,0
13,1,0,0,0,221,59,0
15,2,0,0,0,203,40,1
15,6,0,0,0,270,43,0
52,2,0,0,1,232,39,1
14,3,0,0,0,255,54,0
25,4,0,1,0,264,59,0
35,0,1,0,0,179,54,1
15,1,0,0,0,220,69,0
17,1,0,0,0,238,59,1
15,6,1,0,0,206,60,0
15,3,1,1,0,198,60,1
16,2,1,0,0,233,46,0
20,3,1,0,0,239,60,1
14,3,0,1,0,226,72,0
14,3,0,0,0,235,54,0
14,2,0,1,0,233,39,1
16,3,0,0,0,201,48,1
14,2,0,0,0,218,40,1
15,2,0,0,0,192,43,1
17,2,0,0,0,221,40,1
18,2,1,0,0,219,52,1
20,2,0,0,0,248,66,1
16,3,0,0,0,191,38,1
16,0,0,0,0,208,44,0
17,4,0,0,1,232,39,1
38,0,0,0,0,197,54,0
15,0,1,0,0,206,52,1
15,1,0,0,0,207,48,0
14,8,1,0,0,237,48,0
15,2,0,0,0,215,33,0
18,5,0,0,0,241,48,0
17,1,0,0,0,203,48,0
16,0,1,0,0,186,54,0
11,1,1,0,0,199,69,0
16,3,0,1,0,228,38,0
16,4,0,1,0,180,41,0
15,2,0,0,0,219,35,1
24,2,0,0,0,212,59,0
18,3,0,0,0,218,40,0
14,3,0,0,0,193,57,1
23,2,0,0,0,189,26,1
18,5,1,0,0,223,48,1
14,0,0,0,0,215,52,0
13,2,1,0,0,193,47,1
46,1,0,0,0,188,45,0
17,7,0,0,0,216,40,0
15,2,1,0,0,249,56,0
13,6,0,0,0,250,47,1
12,3,0,0,0,218,46,0
36,3,0,1,0,229,60,1
15,1,1,1,0,241,48,1
83,6,1,1,0,242,55,1
17,0,0,0,0,182,43,0
24,5,0,0,0,224,41,1
14,1,0,0,0,261,32,0
33,3,0,0,0,209,54,0
17,1,1,0,0,217,39,0
35,1,0,0,0,253,62,1
14,3,0,0,0,252,68,0
16,2,1,1,0,235,43,1
15,3,1,0,0,203,48,1
36,1,0,1,0,240,67,1
16,2,1,1,0,247,67,1
52,6,1,0,0,241,55,1
16,2,0,0,0,200,35,0
14,3,0,0,0,215,52,0
13,3,0,0,0,207,38,1
13,1,0,0,0,195,56,0
18,1,0,0,0,208,39,0
15,3,0,0,0,208,54,0
23,6,0,0,0,245,51,1
21,4,0,0,0,231,47,1
19,2,0,0,0,181,34,1
18,3,1,0,0,220,48,1
15,2,0,0,0,199,65,1
19,2,1,0,0,204,39,0
21,6,0,1,0,242,60,1
17,0,0,0,0,158,45,0
16,6,1,0,0,226,42,1
19,4,0,0,0,228,56,0
18,0,1,0,0,191,42,1
15,5,1,0,0,174,54,0
17,1,0,1,0,276,44,1
18,19,1,0,0,251,39,1
17,2,0,0,0,205,43,1
19,3,1,0,0,257,45,1
20,2,0,0,0,224,63,1
13,3,0,0,0,214,42,0
16,2,0,0,0,211,31,1
11,3,1,0,0,220,56,1
38,0,1,0,0,197,56,1
52,4,1,0,0,230,64,1
12,1,0,0,0,248,64,0
12,2,0,0,0,203,51,1
17,2,1,0,0,200,48,0
20,7,1,0,0,193,40,0
14,6,0,1,0,210,44,0
28,6,0,0,0,174,46,1
15,3,0,0,0,190,41,0
13,2,0,0,0,224,45,0
35,3,0,0,0,212,59,1
13,0,1,0,0,255,44,0
18,2,1,0,0,231,52,1
17,0,0,1,0,214,63,0
55,2,1,1,0,208,56,0
34,1,1,1,0,263,58,1
15,3,0,0,0,212,56,0
13,3,0,0,0,226,51,1
18,1,1,1,0,215,64,0
14,4,1,0,0,194,35,1
17,4,0,0,0,215,53,1
16,4,0,0,0,242,83,1
11,3,0,0,0,208,41,0
13,0,1,0,0,168,48,0
13,5,0,1,0,223,40,1
42,4,0,0,0,233,52,0
37,5,0,0,0,192,45,0
156,0,1,1,1,216,73,1
18,2,0,1,0,225,56,1
12,2,0,0,0,159,48,0
15,1,0,0,0,209,36,1
30,0,0,0,0,214,47,0
15,1,0,0,0,218,56,1
14,1,0,0,0,190,40,0
18,3,1,0,0,226,49,1
16,3,1,1,0,201,46,1
13,2,0,0,0,226,52,0
17,1,0,0,0,223,61,1
14,0,0,1,1,215,48,0
16,4,1,0,0,224,56,1
14,1,0,0,0,222,40,0
14,4,0,0,0,215,48,1
13,2,1,1,0,206,56,1
13,1,1,0,0,202,42,1
11,0,0,0,0,224,0,0
14,0,0,0,0,205,53,0
81,1,0,0,0,202,39,1
13,1,0,0,0,185,40,0
15,2,1,1,0,253,64,1
12,3,0,0,0,258,49,1
15,2,0,0,0,216,49,0
13,3,0,1,1,229,45,1
16,3,0,0,0,200,44,0
21,0,0,1,0,231,44,0
15,1,1,1,0,236,56,1
14,1,1,1,0,167,54,0
15,1,0,0,0,209,45,1
17,2,1,0,0,241,52,1
15,1,1,0,0,203,37,1
16,1,0,0,0,235,60,1
17,2,1,0,0,197,49,0
18,1,0,0,0,203,54,0
52,3,0,0,0,261,48,1
13,2,1,0,0,206,36,1
17,4,0,0,0,224,40,0
20,3,1,0,0,201,51,1
17,3,0,0,0,227,60,0
14,1,0,0,0,254,48,0
10,3,0,0,0,195,44,0
37,3,0,0,0,197,48,0
15,3,1,0,0,199,48,0
15,3,0,0,0,232,35,0
23,5,1,0,0,255,52,1
13,2,1,0,0,202,56,1
16,4,0,1,0,208,52,0
15,6,0,0,0,187,58,0
42,5,0,0,0,221,48,0
15,3,1,0,0,217,60,1
17,0,1,1,0,199,52,1
13,0,0,0,0,183,53,0
15,1,0,0,0,220,55,0
12,2,0,1,0,183,59,0
18,0,0,0,0,215,36,0
17,4,0,0,0,178,48,0
12,4,0,0,0,216,34,1
16,1,0,0,0,250,64,1
16,4,0,0,0,217,46,0
14,2,0,0,0,190,48,0
15,3,1,1,0,222,63,0
17,3,0,1,1,228,44,1
15,3,0,1,0,220,68,1
22,2,0,0,0,205,46,1
20,2,0,1,0,206,55,1
24,1,1,1,0,199,48,1
39,1,0,0,0,180,63,1
17,4,1,0,0,216,52,1
15,1,1,0,0,214,65,1
16,3,1,0,0,234,58,1
22,4,0,0,0,225,68,0
11,3,1,0,0,231,44,1
15,3,0,0,0,245,41,1
15,3,0,0,0,170,56,0
13,2,0,1,0,229,59,0
18,3,1,0,0,223,52,0
15,3,1,0,1,225,61,1
18,3,1,0,0,220,40,1
18,2,0,0,0,175,56,0
14,2,1,0,0,205,63,1
13,2,1,0,0,203,52,1
15,3,0,0,0,207,30,0
17,2,0,0,0,217,43,1
21,3,0,0,0,222,60,1
17,2,0,0,0,221,37,0
16,6,0,1,0,214,51,1
14,6,0,0,0,238,45,0
12,4,0,0,0,211,54,1
17,5,0,0,0,188,44,1
14,2,1,0,0,252,47,1
12,1,0,0,1,199,42,0
18,1,1,0,0,269,56,1
31,2,0,0,0,217,51,0
12,5,0,0,0,247,49,1
41,3,0,1,0,210,43,0
17,2,0,1,0,176,56,0
12,3,1,0,0,203,52,1
17,1,1,0,0,193,50,1
18,2,1,0,0,210,51,0
14,3,0,0,0,205,39,0
18,2,0,0,0,213,40,0
15,2,1,0,0,213,46,0
17,4,1,0,0,201,64,1
28,4,0,0,0,207,45,0
14,2,1,0,0,221,50,1
19,6,0,0,0,229,47,0
14,0,0,0,0,207,56,1
14,2,1,0,0,198,46,1
16,3,0,0,0,196,34,1
14,3,0,0,0,194,41,0
86,2,0,0,0,207,65,0
14,2,0,0,0,202,28,0
18,2,0,0,0,195,44,1
30,3,1,0,0,220,54,1
18,2,1,0,0,199,50,0
14,3,1,0,0,205,49,0
18,4,0,0,0,202,28,0
11,1,0,0,0,172,28,0
17,17,0,0,0,232,59,0
16,3,0,0,0,227,47,0
13,4,0,0,0,221,46,1
17,1,1,1,0,228,76,1
13,0,0,0,0,239,38,1
17,4,0,0,0,251,44,0
20,1,1,0,0,232,67,1
44,4,0,0,0,222,47,0
22,3,1,0,0,226,38,1
37,2,0,0,0,219,38,0
16,0,1,0,0,179,36,0
16,3,1,0,0,234,54,1
12,1,0,0,0,215,51,0
15,3,0,0,0,226,44,1
35,4,0,0,0,241,48,0
13,0,0,0,0,218,41,1
13,2,0,0,0,236,48,0
16,4,0,0,0,208,45,0
19,2,0,0,0,210,56,1
16,3,0,0,0,236,64,1
23,3,0,0,0,229,36,1
14,2,1,0,0,207,54,0
48,5,0,0,0,252,64,0
14,1,0,1,0,154,53,0
17,2,1,1,1,237,66,1
17,3,1,0,0,206,57,0
16,1,1,0,0,227,52,1
14,1,0,0,0,201,51,0
18,4,1,0,0,206,40,0
12,3,0,0,0,213,39,1
36,1,0,0,0,209,60,1
14,3,1,0,0,183,59,0
17,3,0,0,0,242,44,0
15,2,0,0,0,235,48,0
11,2,0,0,0,164,58,0
13,4,0,0,0,233,64,0
16,5,0,0,0,211,51,0
16,2,0,1,0,233,50,0
28,2,0,0,0,214,54,0
13,3,0,1,1,228,46,1
14,3,1,0,0,220,51,0
14,1,0,0,0,196,43,1
17,2,1,0,0,218,40,1
21,5,0,0,0,219,60,0
17,2,0,0,0,201,49,1
15,1,0,0,0,202,64,0
18,3,1,1,1,220,36,1
18,5,1,0,0,236,58,1
16,2,0,1,1,221,50,1
15,3,0,0,0,203,70,1
19,5,1,0,0,216,30,0
22,3,1,0,0,166,48,0
10,1,1,0,0,214,68,0
22,4,1,1,0,236,59,1
48,0,1,1,0,196,64,1
20,5,0,0,0,234,47,1
17,0,1,1,0,231,64,1
14,2,1,0,0,234,44,1
12,4,0,0,0,190,36,0
17,1,1,0,0,201,48,1
15,3,0,0,0,188,53,0
18,4,0,0,0,243,40,1
13,3,1,0,0,227,55,1
18,2,1,0,0,202,55,1
17,1,1,0,0,222,60,1
14,1,0,0,0,237,47,0
14,4,0,0,0,200,63,0
50,1,0,0,0,198,30,0
165,3,1,0,1,229,41,1
11,3,1,0,0,188,58,1
19,0,0,0,0,220,59,0
19,2,0,0,0,238,76,1
14,3,1,0,0,195,54,1
19,4,0,0,0,189,41,0
15,3,0,0,0,212,45,1
23,3,0,0,0,243,55,0
13,7,0,0,0,193,52,0
11,1,1,1,0,215,64,1
15,6,0,0,0,236,57,1
13,4,0,1,0,209,52,1
11,2,0,0,0,233,47,0
19,5,1,0,0,217,46,1
38,2,0,0,0,212,62,0
10,2,1,1,2,239,64,1
17,2,0,0,0,207,79,0
16,2,1,0,0,218,68,1
15,7,1,0,0,236,53,1
17,3,1,1,0,226,59,1
17,4,0,0,0,246,52,1
60,4,0,1,0,233,65,1
54,4,0,1,0,226,48,0
14,2,0,0,0,221,49,1
24,4,0,0,0,205,52,0
15,2,0,0,0,172,32,1
44,5,1,0,0,204,49,1
18,2,0,0,0,214,58,1
22,2,0,1,0,221,43,1
17,3,0,0,0,220,37,0
13,1,0,0,0,246,51,0
69,2,1,0,0,193,54,0
18,3,1,0,0,245,52,1
15,3,0,1,0,240,63,1
14,4,1,0,0,194,66,1
16,4,1,1,0,210,83,1
16,1,1,0,0,191,40,0
18,2,1,1,0,217,47,1
108,5,0,0,0,238,37,1
19,2,1,0,0,209,44,1
15,1,0,0,0,210,38,0
14,1,0,0,0,219,64,0
15,4,1,0,0,212,37,1
16,1,1,0,0,241,48,0
12,0,0,0,0,205,51,0
15,1,1,0,0,215,52,0
39,1,0,0,0,207,52,0
22,0,0,1,1,224,61,1
51,3,1,0,1,173,40,1
23,1,1,0,0,205,59,0
9,3,0,1,0,204,71,1
19,2,0,0,0,234,66,0
15,3,0,0,0,220,41,1
47,3,1,0,0,230,65,1
14,0,0,0,0,226,40,0
49,0,0,0,0,178,48,0
20,3,0,0,0,243,64,1
41,2,0,0,0,204,49,0
59,2,1,0,0,238,51,1
16,2,0,1,0,166,36,0
27,0,0,1,0,202,54,0
15,5,1,0,0,210,41,1
91,4,0,0,0,227,48,0
16,1,1,0,0,199,52,1
16,2,0,0,0,162,31,0
33,1,0,1,1,183,51,0
16,0,1,0,0,228,47,1
18,4,0,0,0,219,38,0
42,3,1,0,0,165,39,0
18,3,0,0,0,208,48,0
19,5,0,0,0,238,54,1
14,3,1,0,1,258,56,1
13,1,0,0,0,217,48,1
15,0,1,1,0,192,45,0
15,2,0,0,0,205,43,1
17,1,0,1,0,226,47,1
40,2,1,0,0,203,36,1
24,2,0,0,0,195,45,1
15,1,0,1,1,206,32,0
16,4,0,0,0,248,55,1
12,2,0,0,0,210,52,0
19,2,0,0,0,219,44,1
16,4,1,1,1,231,56,1
22,1,0,0,0,222,66,0
31,0,0,0,0,169,56,0
12,2,0,0,0,201,51,0
51,4,1,0,0,230,52,1
16,4,0,0,0,225,47,0
14,3,1,1,0,218,55,1
14,2,0,0,0,189,28,0
15,2,0,0,0,197,52,1
14,1,0,1,0,224,56,1
16,5,0,0,0,226,51,1
14,4,0,0,0,261,36,0
12,2,1,0,0,186,52,1
15,1,0,0,0,191,36,0
15,3,1,1,2,219,53,1
15,2,1,0,0,221,51,1
21,1,0,0,0,229,35,1
17,5,0,0,0,193,48,1
16,4,1,1,0,221,65,1
36,1,1,0,0,232,40,0
13,2,0,1,0,194,54,1
20,2,0,0,0,210,35,1
15,2,0,1,0,222,42,1
8,0,0,1,0,167,72,1
13,2,0,1,0,210,57,0
10,4,0,0,0,245,48,1
17,2,0,1,0,231,49,0
32,2,1,1,0,240,60,1
16,4,0,0,0,195,36,0
37,3,1,0,0,192,60,1
19,4,0,0,0,194,64,0
21,3,1,0,0,234,44,1
15,2,1,0,0,197,62,1
15,4,0,0,0,237,65,1
19,1,0,0,0,222,63,0
14,4,1,1,0,221,76,1
35,1,0,1,1,230,56,0
15,2,1,0,0,206,59,0
19,3,0,0,0,195,49,1
16,5,0,1,0,206,52,0
141,2,0,0,0,226,51,1
19,2,1,0,0,245,52,1
14,3,0,0,0,201,32,1
15,1,0,0,0,216,64,0
11,1,0,0,0,210,56,0
38,4,0,0,0,210,64,0
14,3,0,1,0,214,56,1
8,2,0,1,0,207,55,0
19,2,1,0,0,188,35,0
48,3,0,0,0,208,46,0
40,4,0,0,0,214,40,0
16,3,1,0,0,226,43,0
16,1,1,1,0,216,76,1
14,1,0,0,0,192,46,1
15,2,0,0,0,224,52,1
16,1,1,0,0,219,50,1
15,6,0,1,0,220,39,0
17,2,0,0,0,203,40,0
13,0,0,0,0,194,60,0
13,4,0,0,0,187,4,0
14,4,0,0,0,201,63,0
80,3,1,0,0,216,48,1
11,2,0,1,0,233,47,0
12,3,0,0,0,196,44,0
16,3,0,0,0,247,47,1
13,3,0,1,0,213,55,0
13,2,0,0,0,197,41,0
17,1,0,0,0,236,47,1
17,2,0,0,0,193,44,0
20,7,0,1,0,198,52,0
15,3,0,0,0,205,56,1
17,1,0,0,0,228,49,0
22,2,0,1,0,205,50,0
16,2,1,1,0,234,64,1
42,4,1,0,0,208,50,0
15,5,0,0,0,235,42,0
19,1,0,0,0,226,67,0
12,2,1,0,0,223,56,0
17,5,1,0,1,220,58,1
59,3,1,0,0,221,44,1
19,2,1,1,0,149,47,1
12,2,1,1,0,185,45,0
20,1,1,1,0,207,48,0
16,3,1,1,1,209,49,1
17,3,0,0,0,198,40,0
52,19,0,0,0,177,35,0
11,3,1,0,0,167,50,0
14,3,1,0,0,230,46,0
32,7,1,0,0,219,47,1
19,2,0,1,1,195,55,0
16,4,0,0,0,202,39,0
55,0,0,0,0,230,40,0
15,2,0,0,0,238,52,1
14,3,1,0,1,232,44,0
17,3,0,0,0,232,45,0
50,5,0,0,0,222,53,0
11,4,0,0,0,202,42,0
20,10,0,1,0,198,40,1
12,2,0,0,0,240,38,0
14,2,1,0,0,201,54,1
19,4,0,1,0,204,45,0
13,4,0,0,0,254,62,1
15,4,0,1,0,238,59,1
13,0,0,0,0,235,60,0
17,3,1,0,0,255,66,0
14,1,0,0,0,206,60,0
16,1,0,0,0,161,40,0
53,2,1,1,0,215,67,0
14,1,1,0,0,233,50,0
13,0,0,1,0,212,53,0
16,4,0,0,0,256,33,1
16,6,0,0,0,226,45,0
21,6,0,0,0,191,51,0
12,2,0,0,0,229,48,1
13,3,0,0,0,233,48,1
18,4,0,1,0,264,53,0
18,2,0,0,0,209,48,0
19,1,1,0,0,220,40,0
15,4,1,0,0,232,39,1
20,5,0,0,0,264,53,1
14,4,1,1,0,204,77,0
13,4,0,0,0,257,52,0
18,0,1,0,0,155,56,0
16,11,0,0,0,207,53,0
38,3,1,0,0,261,60,0
17,3,0,1,0,209,64,1
14,2,1,0,0,196,41,0
41,1,1,0,0,227,40,1
17,3,1,0,0,229,44,1
13,1,1,1,3,276,70,1
14,2,0,0,0,213,4,0
14,3,1,0,0,214,55,1
14,2,0,0,0,200,47,1
43,0,0,0,0,187,51,0
17,2,0,0,0,206,37,0
24,2,0,0,0,231,49,1
33,1,0,0,0,194,51,0
19,2,1,0,0,214,36,0
12,2,0,0,0,239,64,1
35,3,0,1,0,244,50,0
18,3,0,1,0,198,56,0
19,7,1,0,0,249,60,0
18,5,0,0,0,230,49,0
18,0,0,0,0,228,49,1
16,2,0,0,0,203,44,0
18,3,1,1,1,272,59,1
15,4,0,0,0,186,47,0
19,3,0,1,0,194,44,1
15,0,0,0,0,209,56,0
17,1,1,0,0,214,45,0
12,1,0,1,0,204,51,1
39,1,0,0,0,254,64,1
53,5,1,0,0,207,53,0
46,3,0,0,0,230,62,1
15,0,1,0,0,216,44,1
11,1,1,0,0,224,59,1
15,3,1,0,0,221,54,0
12,1,1,0,0,184,47,1
14,2,0,1,0,223,24,0
13,7,0,0,0,236,51,0
41,3,1,0,0,233,52,0
12,2,1,0,0,177,57,0
16,4,0,1,0,236,72,0
15,2,0,0,0,227,41,1
16,5,1,0,0,254,54,1
11,2,1,0,0,205,40,1
18,3,0,0,0,251,68,1
15,11,1,1,0,243,56,0
27,4,0,0,0,238,47,0
14,1,0,0,0,197,20,0
15,4,0,0,0,218,40,0
14,3,0,0,0,217,39,1
111,4,1,1,0,207,30,1
41,1,0,1,0,187,48,1
17,0,0,0,0,239,32,1
25,1,0,1,1,186,40,0
38,1,1,1,0,209,53,1
11,2,1,0,0,225,43,0
34,1,1,0,0,198,55,0
20,1,0,0,1,207,30,0
33,3,1,0,0,224,43,1
19,2,1,0,0,249,56,1
13,2,0,0,0,219,46,0
19,5,0,0,0,239,60,0
53,3,0,0,0,194,42,1
16,4,0,0,0,239,48,0
19,6,1,0,0,234,44,0
18,0,0,0,0,206,48,0
10,3,0,0,0,230,52,0
14,2,0,0,0,218,50,1
11,1,1,1,0,232,58,0
13,5,0,1,0,221,68,1
15,1,0,0,0,205,59,0
17,5,0,0,0,183,60,0
35,1,0,1,0,209,43,0
16,6,1,0,0,200,44,1
14,4,0,0,0,201,47,0
58,3,0,0,0,207,55,0
16,0,0,0,0,235,38,0
16,2,0,1,0,218,50,1
14,4,0,1,0,218,60,0
17,4,0,0,0,186,24,0
13,1,0,0,0,197,52,0
14,2,1,0,0,229,60,1
18,4,0,0,0,184,47,0
42,2,1,0,0,242,45,1
14,3,1,0,0,220,27,1
13,2,0,0,0,211,39,0
17,1,1,0,0,218,58,1
15,4,0,0,0,205,52,0
14,1,1,0,0,207,69,1
15,2,0,0,0,251,40,1
